Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
BNKSGDEQ 2.21017271417 2.31868034022 1.7 2.2 2.4 2.5 0.7 0.3 -0.68 -0.07
CGWJDFVL 4.2443191082 1.37083566216 1.9 -0.4 7.4 7.3 5.5 7.7 0.22 -0.56
FRVYJMMC 4.28766685684 3.04533414587 4.1 2.6 4.5 3.2 0.4 0.6 0.43 -0.43
OXNPKDVE 4.89016520812 3.04109882823 4.8 3.0 4.9 3.1 0.1 0.1 -0.11 0.49
DJWMEPRI 3.58939842712 0.248768843514 1.0 -0.5 7.4 6.8 6.4 7.3 0.12 -0.39
scr_LHLVLYMN 1.14902159325 0.0290972978334 0.7 -0.5 5.4 1.3 4.7 1.8 0.59 0.14
tlc_KUUUOTHB 3.24386811528 3.00117032731 3.2 2.9 3.3 3.1 0.1 0.2 0.03 0.05
KUUUOTHB 3.40545562253 4.17626383942 3.3 4.1 3.5 4.2 0.2 0.1 0.01 0.02
QXEGMTJL 4.60004956064 2.57751940337 4.5 2.5 4.8 2.6 0.3 0.1 -0.26 -0.34
KKISCWOR 4.31421465017 2.27443146351 4.2 2.2 4.5 2.4 0.3 0.2 -0.09 -0.12
JNSVIXRI 3.14864098536 1.18489611214 3.0 1.0 3.3 1.4 0.3 0.4 -0.21 -0.18
IAFOOIUV 3.21574210526 2.45137296982 3.1 2.3 3.3 2.6 0.2 0.3 0.29 -0.22
JSCDDERY 5.37558273273 4.29021125045 5.3 4.3 5.5 4.3 0.2 0.0 -0.23 0.01
FTWJKFKD 2.63749874631 0.019272921234 2.5 -0.5 3.1 0.7 0.6 1.2 -0.06 -1.00
NFOETICH 2.38033278421 2.28546847524 2.2 2.2 2.6 2.4 0.4 0.2 -0.60 -0.60
FTILSDLP 3.51339575209 1.73383881473 3.4 1.5 3.6 2.0 0.2 0.5 0.24 -0.32
TEFEIBEG 4.4492368158 5.10110213729 4.4 5.0 4.5 5.1 0.1 0.1 0.70 0.43
HPKSKJYJ 2.46583959166 2.05628148132 2.3 1.6 2.7 2.2 0.4 0.6 0.11 -0.21
SOCUKIIJ 3.27344020963 2.31664524797 3.2 2.3 3.4 2.4 0.2 0.1 1.10 0.21
CXSPVOSK 4.47814864709 2.62607980732 4.4 2.5 4.6 2.8 0.2 0.3 0.12 0.51
NRYNQVOL 4.44419338606 2.97031702522 4.3 2.9 4.6 3.0 0.3 0.1 -0.27 -0.51
LSLSXANJ 4.29218726336 2.26670952772 4.2 2.2 4.3 2.3 0.1 0.1 0.17 0.11
NONQBRFQ 5.30977639883 4.27603569063 5.2 4.3 5.4 4.3 0.2 0.0 -0.11 -0.12
MICBKBYF 5.03581180803 4.18298852494 4.9 4.2 5.1 4.2 0.2 0.0 -0.35 -0.86
HLFJKPCO 4.39211442287 2.36090264521 4.4 2.3 4.4 2.4 0.0 0.1 0.10 -0.52
PAWHIUWF 3.27871988286 1.19262731984 3.2 0.8 3.4 2.7 0.2 1.9 0.56 0.25
HMTOBCSN 2.39235329243 1.3314086981 2.3 1.2 2.4 1.5 0.1 0.3 0.72 0.22
IHSUWWRB 4.40512182432 3.20948881596 4.3 3.1 4.6 3.3 0.3 0.2 -0.27 -0.43
BJKAKWKU 4.12613829932 2.99180761345 4.0 2.9 4.2 3.1 0.2 0.2 -0.02 -0.08
MREPNKRT 3.33285788955 1.06223006917 3.3 0.4 3.4 1.2 0.1 0.8 0.22 -0.72
XECMAMYE 3.35456109118 2.95542641581 3.3 2.8 3.4 3.0 0.1 0.2 -0.19 -0.01
PZKSIWVB 3.23988282072 1.37292635829 3.2 1.2 3.3 1.6 0.1 0.4 1.26 0.66
AWHGSEUB 2.6942502872 0.524363773508 2.6 0.2 3.1 1.1 0.5 0.9 -0.10 -0.18
grc_GZFTWSID 4.97440109509 3.05857502525 4.9 3.0 5.1 3.1 0.2 0.1 0.35 -0.09
GZFTWSID 5.04461081027 5.16712366479 4.9 5.1 5.2 5.2 0.3 0.1 0.36 -0.09
EVOJLKNL 3.32162652151 1.160506724 3.2 1.0 3.4 1.4 0.2 0.4 0.08 0.02
SCNFLXAN 4.9647380981 2.66846080592 4.8 2.6 5.1 3.0 0.3 0.4 -0.48 -0.82
JHGKXRBI 4.33218105027 2.34149338095 3.5 2.2 4.7 2.5 1.2 0.3 -0.05 -0.05
ICNWQYPX 2.2169773632 2.31840713852 2.1 2.2 2.3 2.4 0.2 0.2 -0.06 -0.33
GDMHMIVW 3.21221101772 2.44145378636 2.9 2.3 3.4 2.6 0.5 0.3 0.15 0.61
BWNTQAGH 3.48320857709 2.48372954104 3.4 2.4 3.6 2.5 0.2 0.1 -0.22 -0.24
KLOKFKWH 4.95187272553 5.87293126151 4.8 5.5 5.1 6.9 0.3 1.4 0.69 0.03
FLZQEGBL 3.64433623509 1.78996479812 3.4 1.1 4.2 2.8 0.8 1.7 0.39 0.05
EJPFMEUT 3.35056482006 1.518030953 3.2 1.2 3.5 2.0 0.3 0.8 -0.98 -1.03
LGTOVQEA 3.29155415489 2.26250644808 3.2 2.1 3.4 2.4 0.2 0.3 0.34 -0.09
MKSNURAP 4.89308880918 2.54947423371 4.5 1.2 5.4 3.2 0.9 2.0 -0.22 -0.17
JGIENOGE 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.82 -0.42
IAYNTJAS 5.3215923355 5.11098865485 5.3 5.1 5.3 5.1 0.0 0.0 0.35 -0.30
VYNSMHAG 2.30285862173 0.337032200868 2.2 -0.5 2.4 1.5 0.2 2.0 -0.11 -0.48
NPLJIVMU 0.73658428573 2.47586118937 0.4 2.4 1.3 2.6 0.9 0.2 -0.14 -0.40
BGCFHKYJ 3.96847952478 2.12646511076 3.9 2.0 4.0 2.2 0.1 0.2 0.49 -0.30
SRNNKOJV 4.40345976937 4.25560060177 4.3 4.2 4.5 4.3 0.2 0.1 0.19 0.18
CCIGYGQG 5.07066874196 2.94822235016 4.2 2.7 5.2 3.0 1.0 0.3 0.06 0.06
IBMTOCNI 3.35180620696 2.47283996977 3.2 2.3 3.5 2.8 0.3 0.5 -0.06 -0.53
NVSCQXJT 5.08777122564 4.3050642762 4.2 4.3 5.2 4.3 1.0 0.0 -0.10 -0.63
FETQQEIO 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.19 0.01
AIWHZCPI 3.39086049271 0.32481794251 3.3 0.1 3.5 0.6 0.2 0.5 0.09 0.07
WABLALFM 4.68439567912 2.98375754092 4.6 2.9 4.8 3.0 0.2 0.1 -0.02 -0.32
CGCRUNLJ 5.18933920575 0.248768843514 5.0 -0.5 5.4 6.8 0.4 7.3 -0.25 -0.02
DHYQIMSN 3.47344945531 1.69926676759 3.4 1.4 3.6 2.0 0.2 0.6 0.62 0.01
grc_SHAGKQEG 5.31853358931 5.01435437686 5.2 5.0 5.4 5.0 0.2 0.0 0.99 0.49
SHAGKQEG 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.99 0.49
QHXULFTR 2.41096451715 1.04329548088 2.4 0.8 2.5 1.2 0.1 0.4 -0.40 -0.49
IELOFIRR 4.1694079672 2.3925352052 4.0 2.2 4.3 2.6 0.3 0.4 0.06 -0.62
CPJYPBET 4.20254676293 2.28439717704 4.1 2.2 4.3 2.4 0.2 0.2 -0.21 -0.63
TZYRDDRB 1.27270829277 0.263116924248 1.0 -0.1 1.6 0.6 0.6 0.7 -0.26 -0.05
tlc_OERFCJLB 2.42869368126 1.36353813601 2.4 1.2 2.5 1.6 0.1 0.4 -0.22 -0.72
OERFCJLB 2.19494338349 0.444713378463 2.1 0.3 2.3 0.7 0.2 0.4 -0.22 -0.81
WKPJSVRG 4.91701844938 2.86837065566 4.8 2.8 5.0 2.9 0.2 0.1 -0.60 -0.47
JCNTFZLQ 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.14 0.27
QUTFZLDE 4.40301923474 2.24609383375 4.2 2.1 4.6 2.4 0.4 0.3 0.68 0.63
YJDFNPEM 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 0.15
grc_TTEVRUQQ 3.30270874026 2.52789551779 3.2 2.5 3.4 2.6 0.2 0.1 -0.05 0.23
TTEVRUQQ 2.33495944557 2.43430368497 2.3 2.4 2.4 2.5 0.1 0.1 -0.05 0.23
FYGBLRON 2.30959326091 1.54659040938 2.2 1.3 2.4 2.3 0.2 1.0 -0.73 -0.77
VELHKBPN 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.35 0.13
scr_LGMDGVNB 4.24752092112 2.48655358153 4.2 2.4 4.3 2.6 0.1 0.2 0.10 -0.16
tlc_IQJZTFME 2.42577680482 1.15470346918 2.4 0.8 2.5 1.7 0.1 0.9 0.28 0.59
IQJZTFME 3.45447086388 1.33226898743 3.4 1.1 3.5 1.6 0.1 0.5 0.29 0.31
EEEAEEJB 3.33020491925 2.23910054201 2.4 2.2 5.0 2.3 2.6 0.1 -0.49 -0.51
UDTRVAXB 5.15584304101 3.20574969471 5.0 3.2 5.3 4.0 0.3 0.8 -0.08 -0.17
WFFGGFMA 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.11 0.01
SQEFSKZW 5.1014545822 4.19655196615 5.0 4.2 5.2 4.2 0.2 0.0 -0.34 -0.54
AWBINMLA 4.5193035368 4.19011696264 4.5 4.2 4.6 4.2 0.1 0.0 0.12 -0.25
SVIZGRFR 2.21874740579 1.07986865333 1.8 0.4 3.3 6.9 1.5 6.5 0.39 0.16
grc_SSYRUPBY 3.51795858104 2.42672195257 3.4 2.3 3.6 2.5 0.2 0.2 -0.29 -0.38
SSYRUPBY 3.25968476388 2.80655104403 3.1 2.6 3.4 3.0 0.3 0.4 -0.29 -0.36
tlc_DCSFRQYK 3.35018135646 2.27316458919 3.3 2.2 3.4 2.3 0.1 0.1 -0.03 0.58
DCSFRQYK 2.53662566455 2.47111563777 2.5 2.4 2.6 2.5 0.1 0.1 -0.03 0.29
MVPYDUSF 4.52209666992 2.9959707879 4.4 2.9 5.0 3.0 0.6 0.1 0.13 -0.14
SJEAAPFJ 4.54359817703 2.4716539985 4.5 2.5 4.6 2.5 0.1 0.0 -0.69 -0.45
KDJJWBGE 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.32 -0.32
QQHKNOLJ 4.11741038094 2.40363030345 3.7 2.3 4.3 2.6 0.6 0.3 0.44 0.32
EVDGXNZB 4.15103316411 1.32279319699 3.5 1.0 5.1 1.9 1.6 0.9 0.35 -0.00
GCFYDOQL 2.22549719872 0.639067316304 2.2 0.4 2.3 1.0 0.1 0.6 -0.18 -0.20
BPIXFYUX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.28 -0.34
JVBYYSST 4.91530356623 1.23667402353 4.5 1.0 5.8 1.5 1.3 0.5 0.13 0.19
CFWQMCNF 4.23791594124 2.63002802248 4.1 2.5 4.5 2.8 0.4 0.3 -0.22 -0.02
XAXGDEWG 3.48226184224 -0.222796832321 3.4 -0.5 3.5 0.1 0.1 0.6 0.38 0.02
ERCJVBSV 5.06014859251 3.08241217909 4.9 3.0 5.2 3.2 0.3 0.2 -0.04 -0.40
NZJGXGYB 4.7872174701 3.02970015275 4.7 3.0 4.8 3.0 0.1 0.0 -0.21 -0.41
AKRDSUZI 0.0319514426166 0.019272921234 -0.5 -0.5 0.7 1.1 1.2 1.6 -0.17 -0.75
JTQCBYXU 3.60770421621 2.4264747331 3.6 2.4 3.7 2.5 0.1 0.1 0.35 -0.46
VQDQPHCZ 4.76394555311 3.01957575615 4.6 3.0 4.8 3.1 0.2 0.1 0.32 -0.04
PAYZERJO 4.47210891645 2.33704839293 4.3 2.3 4.8 2.4 0.5 0.1 0.33 -0.07
ZTACXMYA 4.54572026131 2.54454896289 4.4 2.5 4.7 2.7 0.3 0.2 -0.64 -0.61
scr_GCQWBAWU 3.42329753879 1.43932219221 3.4 1.2 3.5 1.8 0.1 0.6 -0.05 -0.49
EKTUODVT 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 0.71
XEUEFGAQ 0.782913923036 2.36605871894 0.4 2.2 1.3 2.6 0.9 0.4 0.48 -0.17
scr_PTISFXQL 1.51927070094 0.452585326674 1.3 0.2 2.1 0.9 0.8 0.7 -0.35 -0.48
JTGJSEKA 2.53471585244 1.3782955741 1.5 1.2 3.0 2.1 1.5 0.9 -0.51 -0.51
RSWBZRMR 3.61820144473 1.98127401742 3.6 1.9 3.7 2.0 0.1 0.1 -0.23 -0.63
ZMTZUXRX 4.36053331571 3.03756030092 4.2 3.0 4.5 3.1 0.3 0.1 -0.06 -0.29
TIRVXDWG 1.95486351399 1.25868888311 1.4 0.7 2.2 7.2 0.8 6.5 -0.54 -0.28
CFMKEQZC 3.31470474473 1.48342043756 2.6 1.0 4.5 7.3 1.9 6.3 -0.36 -0.56
WLQFWRNZ 3.4908660553 2.37780238263 3.3 2.3 3.8 2.5 0.5 0.2 -0.48 -0.59
AKWBEYXS 4.52286132974 2.41933994277 4.5 2.4 4.6 2.5 0.1 0.1 0.63 -0.18
HWZGMOGV 4.18445823459 2.95606983002 4.1 2.9 4.2 3.0 0.1 0.1 -0.02 -0.51
AHYGXMXL 3.50092338594 1.4767542574 3.4 1.3 3.6 1.8 0.2 0.5 0.50 0.55
BDRSZUFQ 4.24619506514 1.47036805668 4.2 1.4 4.3 2.1 0.1 0.7 -0.25 -0.77
STUNSNWU 4.632210082 2.55894786196 4.5 2.5 4.9 2.7 0.4 0.2 0.60 0.72
CLOTZXQX 4.65507001762 3.12581540357 4.5 2.8 4.9 3.3 0.4 0.5 -0.07 -0.01
MOLHJHKA 2.12738964605 1.80860022848 2.1 1.6 2.2 2.0 0.1 0.4 0.38 -0.20
AILYGNPS 3.57697438264 2.61114335085 3.5 2.6 3.7 2.7 0.2 0.1 -0.42 -0.53
CSQYHZMY 3.51953627972 1.06944915967 3.5 0.9 3.6 1.2 0.1 0.3 0.04 -0.50
LVQVNPCL 4.37280945429 2.58584931329 4.3 2.6 4.4 2.6 0.1 0.0 -0.12 -0.66
IOJYAXDP 4.15434965527 1.91804561449 4.0 1.7 4.3 2.1 0.3 0.4 0.34 0.88
SAMZCSYW 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.63 -0.60
HXERTXGV 3.73146905532 2.98196822338 3.5 2.7 4.1 3.1 0.6 0.4 0.37 0.24
GRNLFBRD 5.15699252333 4.06925678755 5.1 4.0 5.2 4.1 0.1 0.1 0.16 0.16
GVHKYZCV 1.28155245855 2.67781035866 0.9 1.2 5.9 3.3 5.0 2.1 0.61 0.34
GCLIPEUO 1.11914879934 5.16630873702 0.3 4.9 6.9 5.4 6.6 0.5 0.35 0.27
HTNEUNBS 2.4210947737 2.19821675488 2.3 2.1 2.6 2.3 0.3 0.2 -0.08 0.46
IXMRLMFE 3.08980842846 1.24607798628 3.0 1.1 3.2 1.5 0.2 0.4 0.12 -0.09
ADGVLQPC 5.24949813947 4.22513587073 5.1 4.2 5.4 4.2 0.3 0.0 0.33 -0.40
GWPFFBPJ 3.28203685315 0.435824832365 3.2 0.3 3.3 0.7 0.1 0.4 0.63 0.16
PFUVFBYK 3.45682044969 0.955210201806 3.4 0.8 3.5 1.1 0.1 0.3 0.26 -0.23
JSAASEBN 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.12 -0.08
ERSKGIDY 5.50104687098 3.11614750486 5.3 3.0 5.7 3.2 0.4 0.2 -0.52 -0.29
EXYQHENK 5.46411559815 2.44117166651 5.2 2.3 6.5 2.7 1.3 0.4 -0.18 -0.04
UZRCDYKO 4.63460255099 2.63176368972 4.5 2.5 4.8 2.9 0.3 0.4 -0.07 0.22
LSLFHILK 4.74436561873 2.42394665081 4.7 2.4 4.8 2.5 0.1 0.1 0.04 0.47
HJWEBQNH 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.21 -0.44
DIDOQRBT 4.29146696542 2.69164816313 4.1 2.6 4.5 3.0 0.4 0.4 0.06 -0.18
PSTGTHGY 4.27389263863 3.08160973413 4.2 3.0 4.3 3.1 0.1 0.1 -0.29 -0.11
BOVVDBML 3.40947739436 1.47376024839 3.2 1.2 3.7 1.9 0.5 0.7 -0.37 -0.26
AQLGCAVX 3.11320934059 2.47539147465 3.1 2.4 3.2 2.5 0.1 0.1 0.23 0.22
HLROYRAM 3.26533608084 2.22100168071 2.6 1.6 3.5 2.4 0.9 0.8 -0.33 0.07
NXWEWTYB 3.42620396134 2.41200243132 3.4 2.4 3.5 2.4 0.1 0.0 0.04 -0.15
LCMUMBTV 4.82872296735 3.04766488827 4.7 3.0 4.9 3.1 0.2 0.1 -0.61 -0.53
ICRVHSMN 4.83655054148 2.8521872797 4.8 2.8 4.9 2.9 0.1 0.1 0.31 -0.05
tlc_BQDNBTCX 1.05347222533 0.405969118408 0.6 -0.5 2.6 1.2 2.0 1.7 -0.32 0.04
BQDNBTCX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.48 -0.17
UKHKBPYS 3.20425373596 1.69098210783 3.1 1.4 3.3 2.0 0.2 0.6 -0.47 -0.66
EJYAWIUW 4.3304248359 4.20078832769 4.3 4.2 4.4 4.2 0.1 0.0 0.28 -0.23
JJXMWESZ 3.65745780348 1.40012525472 3.6 1.2 3.7 1.6 0.1 0.4 -0.37 0.57
RWAYZNLK 5.2381982132 4.24017113896 5.1 4.2 5.4 4.2 0.3 0.0 0.17 -0.20
SABHXXGP 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.08 0.27
FXUXAWVZ 3.33715516086 2.46187351758 3.3 2.3 3.4 2.6 0.1 0.3 0.34 0.04
HIVFEARR 3.55726668555 2.00400544007 3.5 1.6 4.0 2.3 0.5 0.7 0.17 0.04
JRZCKQWE 4.39452656974 2.50424668088 4.3 2.4 4.7 2.6 0.4 0.2 -0.05 -0.19
tlc_RCKVQFKA 4.18644974778 1.41853350132 4.1 0.9 4.3 7.3 0.2 6.4 0.21 0.43
RCKVQFKA 3.9176613108 1.27616243728 3.7 1.1 4.1 1.5 0.4 0.4 0.16 0.30
ERSPLGZF 5.05955940284 1.29046748871 4.4 1.1 5.3 1.5 0.9 0.4 -0.09 -0.48
OXQTHIKT 4.1727037059 3.02227024777 3.5 2.9 4.3 3.1 0.8 0.2 -0.38 -0.73
WERYUUWD 5.06720988142 3.17270681391 5.0 3.1 5.2 3.3 0.2 0.2 -0.59 -0.56
XVOOTGTE 1.38320057301 0.247177229899 1.2 -0.1 1.7 0.5 0.5 0.6 -0.12 -0.24
KRRFBGCI 4.34383956136 2.4345970461 4.3 2.4 4.4 2.4 0.1 0.0 0.39 0.48
BBHZAKUL 2.40369051597 1.97102577286 2.3 1.6 2.5 2.2 0.2 0.6 0.19 0.46
QXCUNYXP 2.32423498159 1.15766703188 2.3 0.6 2.4 1.3 0.1 0.7 0.25 -0.49
JKIEGQWS 5.05452825486 4.2206660924 4.9 4.2 5.2 4.2 0.3 0.0 0.34 -0.04
WAMZXCST 4.7647778398 2.94050226117 4.6 2.8 5.0 3.0 0.4 0.2 -0.43 -0.71
TJVOMDQN 4.76792715868 4.1316560567 4.7 4.1 4.8 4.1 0.1 0.0 -0.31 -0.63
GFYWFPMS 0.473549784121 1.24509761575 0.0 0.5 1.1 2.0 1.1 1.5 0.40 -0.12
TGGTBLNV 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.20 -0.63
FIELDQMI 3.28362955216 4.33269774402 3.2 4.2 3.4 4.5 0.2 0.3 -0.15 -0.15
YYXHSVCD 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.26 -0.18
XHNDBJQM 5.68269084395 2.10699212186 5.4 1.7 6.2 2.2 0.8 0.5 -0.06 0.57
BYCBYAMU 4.29361863983 2.65897986664 4.2 2.5 4.4 2.8 0.2 0.3 0.06 -0.19
JPZQQBMN 4.31334208722 4.21820574783 4.2 4.2 4.4 4.2 0.2 0.0 -0.13 -0.54
RXIBYTBN 3.28860929206 2.23654519139 3.3 2.2 3.3 2.3 0.0 0.1 -0.18 0.05
MQIKPUSH 4.31170056706 2.30649408058 4.2 2.3 4.4 2.4 0.2 0.1 -0.05 0.61
GRPVWTQY 3.18671275363 2.1594491355 3.2 2.1 3.2 2.2 0.0 0.1 0.15 -0.31
LJZFKQQD 3.38365128648 2.35712162011 3.3 2.2 3.4 2.5 0.1 0.3 0.12 -0.06
LMBKQSQV 5.21138483936 4.11979102857 5.0 4.1 5.4 4.1 0.4 0.0 -0.01 -0.37
OYCUXLDP 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.21 -0.30
QPHAEHPP 3.95642335043 0.262674349433 3.7 -0.5 4.3 0.7 0.6 1.2 -0.30 -0.87
UCAKERDH 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.00 -0.16
JTCQNIIR 0.12244325451 -0.113119799605 -0.5 -0.5 0.4 0.2 0.9 0.7 -0.02 -0.56
TGZTKCOF 4.4499005891 5.17828279793 4.2 4.9 4.8 5.5 0.6 0.6 -0.02 0.98
ERDNVZBB 4.14750021149 1.3499266488 4.0 0.9 4.3 7.2 0.3 6.3 0.29 -0.24
WVJUPZQC 5.49330108105 4.24034606125 5.3 4.2 5.7 4.3 0.4 0.1 0.26 -0.17
URYMEJFD 3.31758663292 1.96112983974 3.2 1.7 3.5 2.1 0.3 0.4 0.11 -0.12
QUFKAJHC 4.11565038416 2.53196148249 3.6 2.4 4.2 2.8 0.6 0.4 -0.20 0.10
OWNYVQWB 4.24289858977 4.17135362438 4.1 4.1 4.3 4.2 0.2 0.1 -0.71 -0.18
SXYASHYG 4.08473935393 2.34986724992 4.0 2.3 4.1 2.4 0.1 0.1 -0.70 -0.83
ZYSPKFBJ 3.53317033974 2.4215526641 3.4 2.3 3.7 2.6 0.3 0.3 0.37 0.20
scr_EFIQXNZG 3.57498031471 2.2407296084 3.5 2.2 4.2 2.3 0.7 0.1 -0.33 -0.48
VHDCCPMR 4.00563485275 2.9183022147 4.0 2.9 4.0 2.9 0.0 0.0 0.70 0.03
scr_QLHXDMKL 0.107518488201 0.0924082593507 -0.5 -0.5 1.3 1.3 1.8 1.8 0.57 0.15
FRDLFVCH 3.48161844941 2.16400844566 3.5 2.1 3.5 2.2 0.0 0.1 0.27 -0.26
PTGNVAJR 2.34370603556 2.33100686256 2.3 2.2 2.4 2.4 0.1 0.2 -0.03 -0.14
RLQSVFHH 3.15432117284 2.58861963713 3.1 2.6 3.2 2.6 0.1 0.0 -0.58 -0.28
QRMJDRTP 3.2378310699 1.72889858534 -0.3 -0.5 7.3 2.1 7.6 2.6 -0.22 -0.30
CWBFJGFW 3.48340036247 2.40257091884 3.4 2.3 3.6 2.5 0.2 0.2 -0.44 -0.44
AZMDFWYD 2.23879058928 -0.018974606611 2.1 -0.5 2.4 0.5 0.3 1.0 -0.02 -0.13
MYJHMCJF 4.76918433922 5.36793926482 4.5 5.2 5.1 5.5 0.6 0.3 -0.26 -0.72
EEOOSSZO 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.27
QHWLDSLT 4.53799546316 2.92813342173 4.5 2.9 4.6 3.0 0.1 0.1 -0.30 -0.03
LKUTGEMN 5.27480026548 4.32020705837 5.2 4.3 5.3 4.3 0.1 0.0 0.26 0.01
tlc_LKUTGEMN 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.30 -0.03
NBGFBZTJ 3.16826961335 0.427368164626 3.1 0.4 3.2 0.5 0.1 0.1 -0.14 -0.32
NYUQTAWX 1.30558799836 1.13965246935 0.7 0.8 2.0 1.7 1.3 0.9 -0.35 -0.61
BRXRABVQ 4.29990801775 2.53394441274 4.2 2.4 4.4 2.7 0.2 0.3 -0.19 -0.75
GBJLNTMN 4.40103609917 2.4001392767 4.3 2.3 4.6 2.5 0.3 0.2 0.28 -0.46
RYDULCGZ 2.74277522699 2.35183503228 2.5 2.2 3.6 2.5 1.1 0.3 0.15 0.11
grc_EGFIIIEQ 3.40763100708 2.86535534191 3.3 2.6 3.5 2.9 0.2 0.3 0.03 -0.09
EGFIIIEQ 4.87648278054 2.85892705492 4.7 2.8 5.0 2.9 0.3 0.1 0.03 -0.08
KEOUXUCD 4.3381154573 3.24255212297 4.2 3.2 4.5 3.3 0.3 0.1 0.05 -0.06
EPFOIINX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.00 -0.38
DNRWUYBS 1.22030452663 0.637237744379 0.8 0.2 5.8 1.4 5.0 1.2 -0.42 -0.40
EATEDRNU 1.05912657787 1.37083566216 -0.4 -0.4 7.3 7.3 7.7 7.7 0.30 -0.47
GVISDWRR 4.07974080713 0.990033386373 3.6 0.3 5.1 5.4 1.5 5.1 0.04 -0.11
HMMPCPHO 5.21317042842 2.88015292208 5.1 2.7 5.3 3.0 0.2 0.3 -0.16 -0.54
YSJYLZYO 4.44822970416 2.47075470157 4.3 2.3 4.6 2.8 0.3 0.5 0.24 -0.51
CBTFIMXW 3.45348491268 2.31701706739 3.4 2.2 3.6 2.4 0.2 0.2 0.03 -0.34
HYNXCFJJ 4.24982056656 2.33864478139 4.2 2.3 4.3 2.4 0.1 0.1 0.23 0.30
KFKJGTGU 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.14 -0.71
ATMQOCXX 3.3762642382 2.6016347839 3.3 2.5 3.5 3.0 0.2 0.5 0.02 0.52
VMOYHBRX 3.36434096148 2.28961472244 3.3 2.2 3.4 2.3 0.1 0.1 -0.04 0.20
LETIKJIZ 4.47380260607 2.42658246092 4.4 2.4 4.6 2.5 0.2 0.1 -0.07 -0.09
EDAUKRWJ 5.26887467506 4.21367905627 5.2 4.2 5.3 4.2 0.1 0.0 0.01 0.65
TQIXQGLE 5.13537682155 5.10501345383 5.0 5.0 5.2 5.1 0.2 0.1 -0.28 -0.53
DFLCNOQO 3.33048696955 2.52524494521 2.2 2.4 3.4 2.7 1.2 0.3 0.24 0.49
VAYAHOVG 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.35
grc_QOJJSNAZ 4.33654065994 2.65575578055 4.2 2.6 4.5 2.9 0.3 0.3 -0.27 -0.82
QOJJSNAZ 5.28824538797 2.27670982267 5.1 2.2 5.6 2.4 0.5 0.2 -0.27 -0.82
CBIWKJYY 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.10 -0.15
MYCLFQZQ 5.53076970049 4.22392199331 5.4 4.2 5.7 4.2 0.3 0.0 -0.48 -0.26
BLAPETEI 2.40062461502 2.15706681641 2.3 1.9 2.5 2.3 0.2 0.4 -0.30 -0.99
IOCYFTAM 4.89791251698 2.65548253421 4.8 2.6 4.9 2.7 0.1 0.1 0.30 0.01
tlc_EICXUTMI 3.34684998411 2.34873124115 3.3 2.3 3.4 2.5 0.1 0.2 0.43 0.39
EICXUTMI 4.62665176073 2.14468044089 4.4 1.6 5.0 2.3 0.6 0.7 0.39 0.20
MQBTPKGY 4.47230268107 2.34527089709 4.3 2.2 4.7 2.5 0.4 0.3 0.18 0.06
